0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333287e-02,0.000000000000000000e+00
6.666666666666666574e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00
1.333333333333333315e-01,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
2.333333333333333370e-01,0.000000000000000000e+00
2.666666666666666630e-01,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00
3.666666666666666408e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
4.333333333333333481e-01,0.000000000000000000e+00
4.666666666666666741e-01,1.000000000000000000e+00
5.000000000000000000e-01,8.067618608474731445e-01
5.333333333333333259e-01,8.794319629669189453e-01
5.666666666666666519e-01,1.000000000000000000e+00
5.999999999999999778e-01,8.858991265296936035e-01
6.333333333333333037e-01,1.721008867025375366e-02
6.666666666666666297e-01,1.000000000000000000e+00
6.999999999999999556e-01,-3.177612721920013428e-01
7.333333333333332815e-01,3.638096153736114502e-01
7.666666666666666075e-01,1.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+00
8.333333333333333703e-01,1.000000000000000000e+00
8.666666666666666963e-01,9.360198974609375000e-01
9.000000000000000222e-01,6.881414651870727539e-01
9.333333333333333481e-01,1.000000000000000000e+00
9.666666666666666741e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.033333333333333215e+00,1.343234181404113770e-01
1.066666666666666652e+00,1.748709082603454590e-01
1.100000000000000089e+00,1.000000000000000000e+00
1.133333333333333304e+00,1.000000000000000000e+00
1.166666666666666741e+00,1.000000000000000000e+00
1.199999999999999956e+00,9.873499870300292969e-01
1.233333333333333393e+00,8.632150292396545410e-01
1.266666666666666607e+00,5.322180986404418945e-01
1.300000000000000044e+00,4.665881097316741943e-01
1.333333333333333259e+00,9.035433530807495117e-01
1.366666666666666696e+00,1.000000000000000000e+00
1.399999999999999911e+00,6.280634403228759766e-01
1.433333333333333348e+00,4.691768586635589600e-01
1.466666666666666563e+00,1.000000000000000000e+00
1.500000000000000000e+00,1.000000000000000000e+00
1.533333333333333215e+00,9.745444059371948242e-01
1.566666666666666652e+00,1.901080608367919922e-01
1.600000000000000089e+00,4.991416633129119873e-01
1.633333333333333304e+00,1.000000000000000000e+00
1.666666666666666741e+00,1.000000000000000000e+00
1.699999999999999956e+00,1.000000000000000000e+00
1.733333333333333393e+00,5.499268174171447754e-01
1.766666666666666607e+00,7.318856716156005859e-01
1.800000000000000044e+00,1.000000000000000000e+00
1.833333333333333259e+00,1.000000000000000000e+00
1.866666666666666696e+00,9.297910332679748535e-01
1.899999999999999911e+00,7.636584043502807617e-01
1.933333333333333348e+00,4.297623038291931152e-01
1.966666666666666563e+00,6.097815632820129395e-01
2.000000000000000000e+00,1.000000000000000000e+00
2.033333333333333215e+00,8.527750968933105469e-01
2.066666666666666430e+00,2.472299635410308838e-01
2.100000000000000089e+00,5.244689583778381348e-01
2.133333333333333304e+00,1.000000000000000000e+00
2.166666666666666519e+00,1.000000000000000000e+00
2.200000000000000178e+00,8.029872179031372070e-01
2.233333333333333393e+00,3.224834799766540527e-01
2.266666666666666607e+00,4.077394008636474609e-01
2.299999999999999822e+00,1.000000000000000000e+00
2.333333333333333481e+00,1.000000000000000000e+00
2.366666666666666696e+00,2.840006351470947266e-01
2.399999999999999911e+00,2.645382285118103027e-01
2.433333333333333126e+00,1.000000000000000000e+00
2.466666666666666785e+00,1.000000000000000000e+00
2.500000000000000000e+00,7.592267990112304688e-01
2.533333333333333215e+00,5.091304183006286621e-01
2.566666666666666430e+00,5.379025340080261230e-01
2.600000000000000089e+00,8.404679298400878906e-01
2.633333333333333304e+00,8.149911165237426758e-01
2.666666666666666519e+00,1.000000000000000000e+00
2.700000000000000178e+00,8.037559986114501953e-01
2.733333333333333393e+00,4.744699299335479736e-01
2.766666666666666607e+00,4.738890826702117920e-01
2.799999999999999822e+00,1.000000000000000000e+00
2.833333333333333481e+00,1.000000000000000000e+00
2.866666666666666696e+00,4.675851762294769287e-01
2.899999999999999911e+00,2.944424748420715332e-01
2.933333333333333126e+00,8.521852493286132812e-01
2.966666666666666785e+00,1.000000000000000000e+00
3.000000000000000000e+00,7.841751575469970703e-01
3.033333333333333215e+00,-9.358979761600494385e-03
3.066666666666666430e+00,4.497476816177368164e-01
3.100000000000000089e+00,1.000000000000000000e+00
