0.000000000000000000e+00,6.091885734349489212e-04
3.333333333333333287e-02,4.289238713681697845e-03
6.666666666666666574e-02,4.738223738968372345e-03
1.000000000000000056e-01,5.831170827150344849e-03
1.333333333333333315e-01,3.842885373160243034e-03
1.666666666666666574e-01,5.411959253251552582e-03
2.000000000000000111e-01,2.115541324019432068e-02
2.333333333333333370e-01,4.281856492161750793e-02
2.666666666666666630e-01,5.630365759134292603e-02
2.999999999999999889e-01,6.565240770578384399e-02
3.333333333333333148e-01,6.729812920093536377e-02
3.666666666666666408e-01,6.560154259204864502e-02
4.000000000000000222e-01,7.001829892396926880e-02
4.333333333333333481e-01,7.384073734283447266e-02
4.666666666666666741e-01,6.757126003503799438e-02
5.000000000000000000e-01,5.654621869325637817e-02
5.333333333333333259e-01,5.041750147938728333e-02
5.666666666666666519e-01,4.170200601220130920e-02
5.999999999999999778e-01,2.210791595280170441e-02
6.333333333333333037e-01,-2.935316413640975952e-03
6.666666666666666297e-01,-2.443990297615528107e-02
6.999999999999999556e-01,-3.229854255914688110e-02
7.333333333333332815e-01,-3.216939419507980347e-02
7.666666666666666075e-01,-3.317116945981979370e-02
8.000000000000000444e-01,-3.254040330648422241e-02
8.333333333333333703e-01,-2.189426869153976440e-02
8.666666666666666963e-01,-9.486584924161434174e-03
9.000000000000000222e-01,-2.191531704738736153e-03
9.333333333333333481e-01,1.179167302325367928e-03
9.666666666666666741e-01,8.290094323456287384e-03
1.000000000000000000e+00,1.169987395405769348e-02
1.033333333333333215e+00,4.258884117007255554e-03
1.066666666666666652e+00,-8.637408725917339325e-03
1.100000000000000089e+00,-2.047231979668140411e-02
1.133333333333333304e+00,-3.300558775663375854e-02
1.166666666666666741e+00,-4.523497074842453003e-02
1.199999999999999956e+00,-5.064010992646217346e-02
1.233333333333333393e+00,-5.160232260823249817e-02
1.266666666666666607e+00,-5.496422201395034790e-02
1.300000000000000044e+00,-5.556039512157440186e-02
1.333333333333333259e+00,-5.102632567286491394e-02
1.366666666666666696e+00,-4.950639605522155762e-02
1.399999999999999911e+00,-5.760336294770240784e-02
1.433333333333333348e+00,-6.733650714159011841e-02
1.466666666666666563e+00,-6.888674199581146240e-02
1.500000000000000000e+00,-5.634837970137596130e-02
1.533333333333333215e+00,-3.879618272185325623e-02
1.566666666666666652e+00,-2.555436640977859497e-02
1.600000000000000089e+00,-2.639721706509590149e-02
1.633333333333333304e+00,-3.787489235401153564e-02
1.666666666666666741e+00,-4.907489195466041565e-02
1.699999999999999956e+00,-6.024518609046936035e-02
1.733333333333333393e+00,-7.356768101453781128e-02
1.766666666666666607e+00,-8.490715175867080688e-02
1.800000000000000044e+00,-8.579427003860473633e-02
1.833333333333333259e+00,-8.098020404577255249e-02
1.866666666666666696e+00,-7.626142352819442749e-02
1.899999999999999911e+00,-6.731337308883666992e-02
1.933333333333333348e+00,-4.999307915568351746e-02
1.966666666666666563e+00,-3.529002144932746887e-02
2.000000000000000000e+00,-3.011489845812320709e-02
2.033333333333333215e+00,-2.566068619489669800e-02
2.066666666666666430e+00,-1.512694265693426132e-02
2.100000000000000089e+00,-9.328756481409072876e-03
2.133333333333333304e+00,-1.414218917489051819e-02
2.166666666666666519e+00,-2.254617772996425629e-02
2.200000000000000178e+00,-2.782516740262508392e-02
2.233333333333333393e+00,-3.557700663805007935e-02
2.266666666666666607e+00,-5.173974484205245972e-02
2.299999999999999822e+00,-7.366113364696502686e-02
2.333333333333333481e+00,-9.143447130918502808e-02
2.366666666666666696e+00,-9.535426646471023560e-02
2.399999999999999911e+00,-8.998958766460418701e-02
2.433333333333333126e+00,-8.472297340631484985e-02
2.466666666666666785e+00,-7.693114131689071655e-02
2.500000000000000000e+00,-6.427589803934097290e-02
2.533333333333333215e+00,-5.409850925207138062e-02
2.566666666666666430e+00,-5.712329968810081482e-02
2.600000000000000089e+00,-6.552319973707199097e-02
2.633333333333333304e+00,-6.737039238214492798e-02
2.666666666666666519e+00,-6.625393033027648926e-02
2.700000000000000178e+00,-7.154586911201477051e-02
2.733333333333333393e+00,-7.562022656202316284e-02
2.766666666666666607e+00,-6.752161681652069092e-02
2.799999999999999822e+00,-5.461764708161354065e-02
2.833333333333333481e+00,-4.775207489728927612e-02
2.866666666666666696e+00,-4.057215154170989990e-02
2.899999999999999911e+00,-2.602265588939189911e-02
2.933333333333333126e+00,-1.320206001400947571e-02
2.966666666666666785e+00,-1.239872444421052933e-02
3.000000000000000000e+00,-1.663982123136520386e-02
3.033333333333333215e+00,-1.455218624323606491e-02
3.066666666666666430e+00,-1.376347802579402924e-02
3.100000000000000089e+00,-2.515599690377712250e-02
3.133333333333333304e+00,-4.054645076394081116e-02
3.166666666666666519e+00,-4.890604317188262939e-02
3.200000000000000178e+00,-5.562798306345939636e-02
3.233333333333333393e+00,-5.952456220984458923e-02
3.266666666666666607e+00,-6.250635534524917603e-02
3.299999999999999822e+00,-5.948295444250106812e-02
3.333333333333333481e+00,-5.580057948827743530e-02
